Time (s),Data,Step Detected (0/1)
0.21147540983606558,12.210429,0
0.21311475409836064,12.172122,0
0.21475409836065573,12.133815,0
0.21639344262295082,12.169728,0
0.2180327868852459,12.224794,0
0.21967213114754097,12.243948,0
0.22131147540983606,12.294226,0
0.22295081967213115,12.26789,0
0.22459016393442624,12.174516,0
0.2262295081967213,12.167333,0
0.2278688524590164,12.097901,0
0.22950819672131148,12.021287,0
0.23114754098360657,11.911154,0
0.23278688524590163,11.798626,0
0.23442622950819672,11.702858,0
0.2360655737704918,11.535264,0
0.23770491803278687,11.535264,0
0.23934426229508196,11.389218,0
0.24098360655737705,11.250354,0
0.24262295081967214,11.044453,0
0.2442622950819672,10.94629,0
0.2459016393442623,10.884041,0
0.24754098360655738,10.740389,0
0.24918032786885247,10.565612,0
0.25081967213114753,10.433931,0
0.25245901639344265,10.316615,0
0.2540983606557377,10.125079,0
0.25573770491803277,10.058042,0
0.2573770491803279,9.967062,0
0.25901639344262295,9.689335,0
0.260655737704918,9.655816,0
0.26229508196721313,9.428367,0
0.2639344262295082,9.423578,0
0.26557377049180325,9.258378,0
0.26721311475409837,9.265561,0
0.26885245901639343,9.184158,0
0.27049180327868855,9.078813,0
0.2721311475409836,9.040506,0
0.27377049180327867,8.980651,0
0.2754098360655738,8.944738,0
0.27704918032786885,9.002199,0
0.2786885245901639,8.966286,0
0.28032786885245903,8.966286,0
0.2819672131147541,8.992622,0
0.2836065573770492,8.868123,0
0.28524590163934427,8.990228,0
0.28688524590163933,8.987834,0
0.28852459016393445,8.990228,0
0.2901639344262295,8.99741,0
0.29180327868852457,9.081207,0
0.2934426229508197,9.076419,0
0.29508196721311475,9.08839,0
0.2967213114754098,9.074025,0
0.2983606557377049,9.109938,0
0.3,9.066842,0
0.3016393442622951,9.131486,0
0.30327868852459017,9.148245,0
0.30491803278688523,9.227254,0
0.30655737704918035,9.203312,0
0.3081967213114754,9.167399,0
0.30983606557377047,9.196129,0
0.3114754098360656,9.229648,0
0.31311475409836065,9.241619,0
0.3147540983606557,9.275138,0
0.3163934426229508,9.232042,0
0.3180327868852459,9.34457,0
0.319672131147541,9.366117,0
0.32131147540983607,9.258378,0
0.32295081967213113,9.289503,0
0.32459016393442625,9.272744,0
0.3262295081967213,9.246407,0
0.32786885245901637,9.248802,0
0.3295081967213115,9.277532,0
0.33114754098360655,9.234436,0
0.33278688524590166,9.236831,0
0.3344262295081967,9.191341,0
0.3360655737704918,9.153033,0
0.3377049180327869,9.181764,0
0.33934426229508197,9.121909,0
0.34098360655737703,9.05966,0
0.34262295081967215,9.047689,0
0.3442622950819672,9.052477,0
0.34590163934426227,9.0429,0
0.3475409836065574,8.987834,0
0.34918032786885245,8.99741,0
0.35081967213114756,8.896854,0
0.3524590163934426,8.863335,0
0.3540983606557377,8.83221,0
0.3557377049180328,8.827422,0
0.35737704918032787,8.863335,0
0.3590163934426229,8.762779,0
0.36065573770491804,8.791509,0
0.3622950819672131,8.738837,0
0.3639344262295082,8.80348,0
0.3655737704918033,8.777144,0
0.36721311475409835,8.798692,0
0.36885245901639346,8.767567,0
0.3704918032786885,8.726866,0
0.3721311475409836,8.731654,0
0.3737704918032787,8.710106,0
0.37540983606557377,8.72926,0
0.3770491803278688,8.714895,0
0.37868852459016394,8.714895,0
0.380327868852459,8.722077,0
0.3819672131147541,8.734048,0
0.3836065573770492,8.695741,0
0.38524590163934425,8.688558,0
0.38688524590163936,8.688558,0
0.3885245901639344,8.705318,0
0.3901639344262295,8.631097,0
0.3918032786885246,8.710106,0
0.39344262295081966,8.755596,0
0.3950819672131147,8.734048,0
0.39672131147540984,8.75799,0
0.3983606557377049,8.707712,0
0.4,8.734048,0
0.4016393442622951,8.765173,0
0.40327868852459015,8.72926,0
0.40491803278688526,8.719683,0
0.4065573770491803,8.769961,0
0.4081967213114754,8.767567,0
0.4098360655737705,8.825028,0
0.41147540983606556,8.860941,0
0.4131147540983607,8.868123,0
0.41475409836065574,8.927978,0
0.4163934426229508,8.906431,0
0.4180327868852459,9.057265,0
0.419672131147541,9.006987,0
0.42131147540983604,9.040506,0
0.42295081967213116,9.083602,0
0.4245901639344262,9.131486,0
0.4262295081967213,9.145851,0
0.4278688524590164,9.232042,0
0.42950819672131146,9.220071,0
0.4311475409836066,9.210494,0
0.43278688524590164,9.234436,0
0.4344262295081967,9.205706,0
0.4360655737704918,9.308657,0
0.4377049180327869,9.267955,0
0.43934426229508194,9.191341,0
0.44098360655737706,9.224859,0
0.4426229508196721,9.167399,0
0.44426229508196724,9.220071,0
0.4459016393442623,9.0429,0
0.44754098360655736,9.069236,0
0.4491803278688525,9.035718,0
0.45081967213114754,9.062054,0
0.4524590163934426,9.004593,0
0.4540983606557377,8.978257,0
0.4557377049180328,8.901642,0
0.45737704918032784,8.935161,0
0.45901639344262296,8.904036,0
0.460655737704918,8.920796,0
0.46229508196721314,8.84897,0
0.4639344262295082,8.789115,0
0.46557377049180326,8.844181,0
0.4672131147540984,8.84897,0
0.46885245901639344,8.820239,0
0.4704918032786885,8.781932,0
0.4721311475409836,8.810663,0
0.4737704918032787,8.705318,0
0.47540983606557374,8.72926,0
0.47704918032786886,8.72926,0
0.4786885245901639,8.777144,0
0.48032786885245904,8.762779,0
0.4819672131147541,8.748413,0
0.48360655737704916,8.710106,0
0.4852459016393443,8.736442,0
0.48688524590163934,8.664616,0
0.4885245901639344,8.688558,0
0.4901639344262295,8.693347,0
0.4918032786885246,8.743625,0
0.4934426229508197,8.738837,0
0.49508196721311476,8.734048,0
0.4967213114754098,8.827422,0
0.49836065573770494,8.781932,0
0.5,8.815451,0
0.5016393442622951,8.925584,0
0.5032786885245901,9.026141,0
0.5049180327868853,9.030929,0
0.5065573770491804,9.114726,0
0.5081967213114754,9.155428,0
0.5098360655737705,9.160216,0
0.5114754098360655,9.29908,0
0.5131147540983606,9.306262,0
0.5147540983606558,9.3733,0
0.5163934426229508,9.476251,0
0.5180327868852459,9.502587,0
0.519672131147541,9.543288,0
0.521311475409836,9.660604,0
0.5229508196721312,9.770737,0
0.5245901639344263,9.856929,0
0.5262295081967213,10.007763,0
0.5278688524590164,10.058042,0
0.5295081967213114,10.211271,0
0.5311475409836065,10.25676,0
0.5327868852459017,10.352528,0
0.5344262295081967,10.54167,0
0.5360655737704918,10.553641,0
0.5377049180327869,10.66138,0
0.5393442622950819,10.781091,0
0.5409836065573771,10.84334,0
0.5426229508196722,11.018117,0
0.5442622950819672,11.034876,0
0.5459016393442623,11.130644,0
0.5475409836065573,11.240777,0
0.5491803278688525,11.281479,0
0.5508196721311476,11.324574,0
0.5524590163934426,11.382035,0
0.5540983606557377,11.446679,0
0.5557377049180328,11.556812,0
0.5573770491803278,11.640609,0
0.559016393442623,11.609484,0
0.5606557377049181,11.705252,0
0.5622950819672131,11.757925,0
0.5639344262295082,11.765107,0
0.5655737704918032,11.839328,0
0.5672131147540984,11.851299,0
0.5688524590163935,11.892,0
0.5704918032786885,11.935096,0
0.5721311475409836,11.968615,0
0.5737704918032787,12.023681,0
0.5754098360655737,12.0572,0
0.5770491803278689,12.081142,0
0.578688524590164,12.078748,0
0.580327868852459,12.121844,0
0.5819672131147541,12.172122,0
0.5836065573770491,12.17691,0
0.5852459016393443,12.212823,0
0.5868852459016394,12.14818,0
0.5885245901639344,12.215217,0
0.5901639344262295,12.212823,0
0.5918032786885246,12.205641,0
0.5934426229508196,12.200852,0
0.5950819672131148,12.126632,0
0.5967213114754099,12.095507,0
0.5983606557377049,12.121844,0
0.6,12.136209,0
0.601639344262295,12.145786,0
0.6032786885245902,12.160151,0
0.6049180327868853,12.181699,0
0.6065573770491803,12.253525,0
0.6081967213114754,12.291832,0
0.6098360655737705,12.330139,0
0.6114754098360655,12.490551,0
0.6131147540983607,12.574348,0
0.6147540983606558,12.70124,0
0.6163934426229508,12.751519,0
0.6180327868852459,13.010092,0
0.6196721311475409,13.101072,0
0.6213114754098361,13.280637,0
0.6229508196721312,13.357252,0
0.6245901639344262,13.558365,0
0.6262295081967213,13.673286,0
0.6278688524590164,13.718776,0
0.6295081967213114,13.845669,0
0.6311475409836066,13.967773,0
0.6327868852459017,14.025234,0
0.6344262295081967,14.147338,0
0.6360655737704918,14.341268,0
0.6377049180327868,14.310144,0
0.639344262295082,14.439431,0
0.6409836065573771,14.496892,0
0.6426229508196721,14.513651,0
0.6442622950819672,14.69561,0
0.6459016393442623,14.774619,0
0.6475409836065574,14.822503,0
0.6491803278688525,14.83208,0
0.6508196721311476,15.004462,0
0.6524590163934426,14.913483,0
0.6540983606557377,15.0715,0
0.6557377049180327,15.049952,0
0.6573770491803279,15.054741,0
0.659016393442623,15.095442,0
0.660655737704918,15.097836,0
0.6622950819672131,15.021222,0
0.6639344262295082,15.052346,0
0.6655737704918033,15.033193,0
0.6672131147540984,15.076288,0
0.6688524590163935,15.045164,0
0.6704918032786885,15.081077,0
0.6721311475409836,14.947001,0
0.6737704918032786,14.9063,0
0.6754098360655738,14.820109,0
0.6770491803278689,14.678851,0
0.6786885245901639,14.559141,0
0.680327868852459,14.422671,0
0.6819672131147541,14.477738,0
0.6836065573770492,14.185645,0
0.6852459016393443,14.156915,0
0.6868852459016394,13.941437,0
0.6885245901639344,13.93186,0
0.6901639344262295,13.694834,0
0.6918032786885245,13.627796,0
0.6934426229508197,13.326127,0
0.6950819672131148,13.081918,0
0.6967213114754098,12.916718,0
0.6983606557377049,12.442667,0
0.7,12.191275,0
0.7016393442622951,11.968615,0
0.7032786885245902,11.690887,0
0.7049180327868853,11.403583,0
0.7065573770491803,11.221624,0
0.7081967213114754,11.077972,0
0.7098360655737704,10.867282,0
0.7114754098360656,10.606314,0
0.7131147540983607,10.30225,0
0.7147540983606557,10.158598,0
0.7163934426229508,9.983821,0
0.7180327868852459,9.756372,0
0.719672131147541,9.646239,0
0.7213114754098361,9.334993,0
0.7229508196721312,9.2081,0
0.7245901639344262,9.069236,0
0.7262295081967213,8.904036,0
0.7278688524590164,8.829816,0
0.7295081967213115,8.667011,0
0.7311475409836066,8.59279,0
0.7327868852459016,8.530541,0
0.7344262295081967,8.437167,0
0.7360655737704918,8.30788,0
0.7377049180327869,8.271967,0
0.739344262295082,8.259996,0
0.740983606557377,8.248025,0
0.7426229508196721,8.257602,0
0.7442622950819672,8.236054,0
0.7459016393442623,8.271967,0
0.7475409836065574,8.298303,0
0.7491803278688525,8.315063,0
0.7508196721311475,8.367735,0
0.7524590163934426,8.42759,0
0.7540983606557377,8.451532,0
0.7557377049180328,8.535329,0
0.7573770491803279,8.499416,0
0.759016393442623,8.616732,0
0.760655737704918,8.688558,0
0.7622950819672131,8.695741,0
0.7639344262295082,8.695741,0
0.7655737704918033,8.746019,0
0.7672131147540984,8.834605,0
0.7688524590163934,8.84897,0
0.7704918032786885,8.954315,0
0.7721311475409836,8.992622,0
0.7737704918032787,9.076419,0
0.7754098360655738,9.131486,0
0.7770491803278688,9.102755,0
0.7786885245901639,9.124303,0
0.780327868852459,9.13388,0
0.7819672131147541,9.196129,0
0.7836065573770492,9.08839,0
0.7852459016393443,9.193735,0
0.7868852459016393,9.17937,0
0.7885245901639344,9.215283,0
0.7901639344262295,9.224859,0
0.7918032786885246,9.220071,0
0.7934426229508197,9.085996,0
0.7950819672131147,9.323022,0
0.7967213114754098,9.291897,0
0.7983606557377049,9.354146,0
0.8,9.334993,0
0.8016393442622951,9.34457,0
0.8032786885245902,9.277532,0
0.8049180327868852,9.308657,0
0.8065573770491803,9.361329,0
0.8081967213114755,9.356541,0
0.8098360655737705,9.397242,0
0.8114754098360656,9.198523,0
0.8131147540983606,9.313445,0
0.8147540983606557,9.150639,0
0.8163934426229508,9.196129,0
0.8180327868852459,9.181764,0
0.819672131147541,9.28232,0
0.8213114754098361,9.227254,0
0.8229508196721311,9.313445,0
0.8245901639344262,9.258378,0
0.8262295081967214,9.270349,0
0.8278688524590164,9.200917,0
0.8295081967213115,9.188946,0
0.8311475409836065,9.234436,0
0.8327868852459016,9.198523,0
0.8344262295081967,9.239225,0
0.8360655737704918,9.270349,0
0.8377049180327869,9.215283,0
0.839344262295082,9.279926,0
0.840983606557377,9.251196,0
0.8426229508196721,9.291897,0
0.8442622950819673,9.234436,0
0.8459016393442623,9.255984,0
0.8475409836065574,9.251196,0
0.8491803278688524,9.275138,0
0.8508196721311475,9.303868,0
0.8524590163934426,9.265561,0
0.8540983606557377,9.287109,0
0.8557377049180328,9.323022,0
0.8573770491803279,9.339781,0
0.8590163934426229,9.437943,0
0.860655737704918,9.569625,0
0.8622950819672132,9.536106,0
0.8639344262295082,9.466674,0
0.8655737704918033,9.586384,0
0.8672131147540983,9.502587,0
0.8688524590163934,9.533712,0
0.8704918032786885,9.524135,0
0.8721311475409836,9.548077,0
0.8737704918032787,9.543288,0
0.8754098360655738,9.624691,0
0.8770491803278688,9.572019,0
0.8786885245901639,9.61272,0
0.8803278688524591,9.634268,0
0.8819672131147541,9.574413,0
0.8836065573770492,9.595961,0
0.8852459016393442,9.512164,0
0.8868852459016393,9.500193,0
0.8885245901639345,9.507375,0
0.8901639344262295,9.440338,0
0.8918032786885246,9.404425,0
0.8934426229508197,9.306262,0
0.8950819672131147,9.294291,0
0.8967213114754098,9.232042,0
0.898360655737705,9.047689,0
0.9,9.016564,0
0.9016393442622951,8.863335,0
0.9032786885245901,8.856152,0
0.9049180327868852,8.717289,0
0.9065573770491804,8.659828,0
0.9081967213114754,8.5473,0
0.9098360655737705,8.465898,0
0.9114754098360656,8.449138,0
0.9131147540983606,8.298303,0
0.9147540983606557,8.178593,0
0.9163934426229509,8.080431,0
0.9180327868852459,7.955933,0
0.919672131147541,7.915231,0
0.921311475409836,7.778762,0
0.9229508196721311,7.668628,0
0.9245901639344263,7.568072,0
0.9262295081967213,7.457939,0
0.9278688524590164,7.261614,0
0.9295081967213115,7.264008,0
0.9311475409836065,7.149087,0
0.9327868852459016,7.010223,0
0.9344262295081968,7.017406,0
0.9360655737704918,6.842629,0
0.9377049180327869,6.801927,0
0.9393442622950819,6.730101,0
0.940983606557377,6.574478,0
0.9426229508196722,6.505046,0
0.9442622950819672,6.373365,0
0.9459016393442623,6.244078,0
0.9475409836065574,6.141128,0
0.9491803278688524,6.138734,0
0.9508196721311475,5.98311,0
0.9524590163934427,5.916073,0
0.9540983606557377,5.702989,0
0.9557377049180328,6.864177,0
0.9573770491803278,5.152322,0
0.9590163934426229,5.961563,0
0.9606557377049181,5.829882,0
0.9622950819672131,5.901708,0
0.9639344262295082,5.791574,0
0.9655737704918033,5.961563,0
0.9672131147540983,5.803545,0
0.9688524590163935,5.923255,0
0.9704918032786886,6.0286,0
0.9721311475409836,6.11958,0
0.9737704918032787,6.033389,0
0.9754098360655737,6.162676,0
0.9770491803278688,6.263232,0
0.978688524590164,6.303933,0
0.980327868852459,6.378154,0
0.9819672131147541,6.440403,0
0.9836065573770492,6.466739,0
0.9852459016393442,6.493075,0
0.9868852459016394,6.59842,0
0.9885245901639345,6.653487,0
0.9901639344262295,6.696583,0
0.9918032786885246,6.777985,0
0.9934426229508196,6.806716,0
0.9950819672131147,6.828264,0
0.9967213114754099,6.811504,0
0.9983606557377049,6.833052,0
1.0,6.924032,0
1.001639344262295,6.902484,0
1.0032786885245901,6.940791,0
1.0049180327868852,6.955156,0
1.0065573770491802,6.950368,0
1.0081967213114753,7.055713,0
1.0098360655737706,7.026982,0
1.0114754098360657,7.082049,0
1.0131147540983607,7.084443,0
1.0147540983606558,7.105991,0
1.0163934426229508,7.098808,0
1.018032786885246,7.115568,0
1.019672131147541,7.089232,0
1.021311475409836,7.194576,0
1.022950819672131,7.16824,0
1.0245901639344261,7.165846,0
1.0262295081967212,7.225701,0
1.0278688524590165,7.211336,0
1.0295081967213116,7.146692,0
1.0311475409836066,7.199365,0
1.0327868852459017,7.331046,0
1.0344262295081967,7.271191,0
1.0360655737704918,7.297527,0
1.0377049180327869,7.321469,0
1.039344262295082,7.343017,0
1.040983606557377,7.275979,0
1.042622950819672,7.359776,0
1.044262295081967,7.33344,0
1.0459016393442624,7.395689,0
1.0475409836065575,7.383718,0
1.0491803278688525,7.460333,0
1.0508196721311476,7.402872,0
1.0524590163934426,7.40766,0
1.0540983606557377,7.548918,0
1.0557377049180328,7.438785,0
1.0573770491803278,7.505823,0
1.0590163934426229,7.553707,0
1.060655737704918,7.575255,0
1.062295081967213,7.592014,0
1.0639344262295083,7.659052,0
1.0655737704918034,7.661446,0
1.0672131147540984,7.675811,0
1.0688524590163935,7.668628,0
1.0704918032786885,7.678205,0
1.0721311475409836,7.685388,0
1.0737704918032787,7.661446,0
1.0754098360655737,7.73806,0
1.0770491803278688,7.745243,0
1.0786885245901638,7.773973,0
1.080327868852459,7.735666,0
1.0819672131147542,7.769185,0
1.0836065573770493,7.819463,0
1.0852459016393443,7.824252,0
1.0868852459016394,7.78355,0
1.0885245901639344,7.788339,0
1.0901639344262295,7.785944,0
1.0918032786885246,7.843405,0
1.0934426229508196,7.80031,0
1.0950819672131147,7.841011,0
1.0967213114754097,7.872136,0
1.098360655737705,7.848194,0
1.1,7.833828,0
1.1016393442622952,7.836223,0
1.1032786885245902,7.805098,0
1.1049180327868853,7.809886,0
1.1065573770491803,7.915231,0
1.1081967213114754,7.939173,0
1.1098360655737705,7.946356,0
1.1114754098360655,7.991846,0
1.1131147540983606,8.025364,0
1.1147540983606556,8.032547,0
1.116393442622951,8.164228,0
1.118032786885246,8.224083,0
1.119672131147541,8.339005,0
1.1213114754098361,8.377312,0
1.1229508196721312,8.44435,0
1.1245901639344262,8.571242,0
1.1262295081967213,8.614338,0
1.1278688524590164,8.810663,0
1.1295081967213114,8.844181,0
1.1311475409836065,8.971074,0
1.1327868852459015,9.05966,0
1.1344262295081968,9.284715,0
1.1360655737704919,9.346964,0
1.137704918032787,9.440338,0
1.139344262295082,9.593567,0
1.140983606557377,9.660604,0
1.1426229508196721,9.904813,0
1.1442622950819672,10.086772,0
1.1459016393442623,10.225636,0
1.1475409836065573,10.333375,0
1.1491803278688524,10.429143,0
1.1508196721311474,10.642227,0
1.1524590163934427,10.809821,0
1.1540983606557378,10.903195,0
1.1557377049180328,11.061212,0
1.157377049180328,11.379641,0
1.159016393442623,11.432313,0
1.160655737704918,11.544841,0
1.162295081967213,11.647792,0
1.1639344262295082,11.705252,0
1.1655737704918032,11.923125,0
1.1672131147540983,12.002133,0
1.1688524590163933,12.093113,0
1.1704918032786886,12.162545,0
1.1721311475409837,12.310985,0
1.1737704918032787,12.346898,0
1.1754098360655738,12.509704,0
1.1770491803278689,12.512098,0
1.178688524590164,12.526464,0
1.180327868852459,12.588713,0
1.181967213114754,12.619837,0
1.1836065573770491,12.586319,0
1.1852459016393442,12.62702,0
1.1868852459016392,12.610261,0
1.1885245901639345,12.624626,0
1.1901639344262296,12.617443,0
1.1918032786885246,12.579136,0
1.1934426229508197,12.593501,0
1.1950819672131148,12.600684,0
1.1967213114754098,12.591107,0
1.198360655737705,12.512098,0
1.2,12.595895,0
1.201639344262295,12.593501,0
1.20327868852459,12.677298,0
1.2049180327868851,12.667721,0
1.2065573770491804,12.722788,0
1.2081967213114755,12.756307,0
1.2098360655737705,12.871229,0
1.2114754098360656,12.983756,0
1.2131147540983607,13.041217,0
1.2147540983606557,13.093889,0
1.2163934426229508,13.189657,0
1.2180327868852459,13.081918,0
1.219672131147541,13.268666,0
1.221311475409836,13.369223,0
1.222950819672131,13.579912,0
1.2245901639344263,13.548788,0
1.2262295081967214,13.548788,0
1.2278688524590164,13.608643,0
1.2295081967213115,13.543999,0
1.2311475409836066,13.623008,0
1.2327868852459016,13.642162,0
1.2344262295081967,13.603854,0
1.2360655737704918,13.532028,0
1.2377049180327868,13.682863,0
1.2393442622950819,13.67568,0
1.240983606557377,13.757083,0
1.2426229508196722,13.771448,0
1.2442622950819673,13.694834,0
1.2459016393442623,13.785814,0
1.2475409836065574,13.802573,0
1.2491803278688525,13.783419,0
1.2508196721311475,13.816938,0
1.2524590163934426,13.76666,0
1.2540983606557377,13.809756,0
1.2557377049180327,13.790602,0
1.2573770491803278,13.855246,0
1.2590163934426228,13.864822,0
1.2606557377049181,13.876793,0
1.2622950819672132,13.838486,0
1.2639344262295082,13.852851,0
1.2655737704918033,13.792996,0
1.2672131147540984,13.917495,0
1.2688524590163934,13.941437,0
1.2704918032786885,13.883976,0
1.2721311475409836,13.852851,0
1.2737704918032786,13.828909,0
1.2754098360655737,13.84088,0
1.277049180327869,13.802573,0
1.278688524590164,13.800179,0
1.280327868852459,13.790602,0
1.2819672131147541,13.685257,0
1.2836065573770492,13.627796,0
1.2852459016393443,13.608643,0
1.2868852459016393,13.558365,0
1.2885245901639344,13.462596,0
1.2901639344262295,13.374011,0
1.2918032786885245,13.237541,0
1.2934426229508196,13.163321,0
1.2950819672131149,13.156139,0
1.29672131147541,12.998121,0
1.298360655737705,12.962208,0
1.3,12.777855,0
1.301639344262295,12.698846,0
1.3032786885245902,12.629414,0
1.3049180327868852,12.411542,0
1.3065573770491803,12.385206,0
1.3081967213114754,12.308591,0
1.3098360655737704,12.200852,0
1.3114754098360655,12.215217,0
1.3131147540983608,12.061988,0
1.3147540983606558,12.030864,0
1.3163934426229509,11.985374,0
1.318032786885246,11.892,0
1.319672131147541,11.827357,0
1.321311475409836,11.844116,0
1.3229508196721311,11.767502,0
1.3245901639344262,11.757925,0
1.3262295081967213,11.729194,0
1.3278688524590163,11.700464,0
1.3295081967213114,11.688493,0
1.3311475409836067,11.686099,0
1.3327868852459017,11.7268,0
1.3344262295081968,11.745954,0
1.3360655737704918,11.779473,0
1.337704918032787,11.781867,0
1.339344262295082,11.803415,0
1.340983606557377,11.860876,0
1.342622950819672,11.901577,0
1.3442622950819672,11.880029,0
1.3459016393442622,11.853693,0
1.3475409836065573,11.901577,0
1.3491803278688526,11.920731,0
1.3508196721311476,11.951855,0
1.3524590163934427,11.947067,0
1.3540983606557377,12.021287,0
1.3557377049180328,12.01171,0
1.3573770491803279,11.994951,0
1.359016393442623,11.968615,0
1.360655737704918,11.963826,0
1.362295081967213,11.920731,0
1.3639344262295081,11.994951,0
1.3655737704918032,11.98298,0
1.3672131147540985,12.004528,0
1.3688524590163935,12.016499,0
1.3704918032786886,12.023681,0
1.3721311475409836,11.980586,0
1.3737704918032787,12.004528,0
1.3754098360655738,11.96622,0
1.3770491803278688,11.925519,0
1.3786885245901639,11.96622,0
1.380327868852459,12.004528,0
1.381967213114754,11.942278,0
1.383606557377049,11.959038,0
1.3852459016393444,11.956644,0
1.3868852459016394,11.975797,0
1.3885245901639345,12.004528,0
1.3901639344262295,12.01171,0
1.3918032786885246,12.071565,0
1.3934426229508197,12.093113,0
1.3950819672131147,12.095507,0
1.3967213114754098,12.059594,0
1.3983606557377048,12.126632,0
1.4,12.08593,0
1.401639344262295,12.076354,0
1.4032786885245903,12.114661,0
1.4049180327868853,12.133815,0
1.4065573770491804,12.081142,0
1.4081967213114754,12.042835,0
1.4098360655737705,12.066777,0
1.4114754098360656,12.01171,0
1.4131147540983606,11.923125,0
1.4147540983606557,11.923125,0
1.4163934426229507,11.882423,0
1.4180327868852458,11.750742,0
1.4196721311475409,11.753136,0
1.4213114754098362,11.669339,0
1.4229508196721312,11.635821,0
1.4245901639344263,11.568783,0
1.4262295081967213,11.434708,0
1.4278688524590164,11.343728,0
1.4295081967213115,11.2312,0
1.4311475409836065,11.161769,0
1.4327868852459016,11.001357,0
1.4344262295081966,10.977415,0
1.4360655737704917,10.848128,0
1.437704918032787,10.637438,0
1.439344262295082,10.594343,0
1.4409836065573771,10.493786,0
1.4426229508196722,10.271126,0
1.4442622950819672,10.251972,0
